target_id	length	eff_length	est_counts	tpm
Phatr3_EG02342.t1	4389	4190	1493.49	8.19534
Phatr3_Jdraft1212.t1	2184	1985	2.51423	0.0291221
Phatr3_Jdraft1210.t1	4642	4443	0.930613	0.00481583
Phatr3_Jdraft391.t1	4521	4322	2106.47	11.2059
Phatr3_Jdraft1216.t1	1419	1220	463.5	8.7351
Phatr3_EG01248.t1	420	221	153	15.9176
Phatr3_Jdraft152.t1	1788	1589	355.5	5.14392
Phatr3_Jdraft392.t1	975	776	0	0
Phatr3_EG01249.t1	3429	3230	0.685435	0.00487913
Phatr3_Jdraft1610.t1	840	641	666.5	23.9067
Phatr3_Jdraft853.t1	729	530	1397.5	60.6253
Phatr3_Jdraft1601.t1	2289	2090	4.16703	0.0458415
Phatr3_Jdraft252.t1	1029	830	555.5	15.3881
Phatr3_Jdraft1600.t1	667	468	174.871	8.59111
Phatr3_Jdraft1611.t1	2742	2543	950.5	8.59377
Phatr3_Jdraft402.t1	1049	850	0.326666	0.00883616
Phatr3_EG02340.t1	2148	1949	318	3.7514
Phatr3_EG01234.t1	1316	1117	0	0
Phatr3_Jdraft1233.t1	1971	1772	292	3.78876
Phatr3_EG01235.t1	1035	836	0	0
Phatr3_Jdraft1616.t1	1431	1232	346	6.45719
Phatr3_EG01236.t1	1428	1229	517	9.67201
Phatr3_Jdraft1613.t1	3753	3554	1419	9.18001
Phatr3_Jdraft866.t1	747	548	1475	61.8856
Phatr3_Jdraft278.t1	972	773	1306	38.8456
Phatr3_Jdraft315.t1	1611	1412	1215.45	19.7916
Phatr3_Jdraft977.t1	1149	950	468.986	11.3505
Phatr3_Jdraft800.t1	954	755	374.901	11.4169
Phatr3_EG01250.t1	1341	1142	6.93552	0.139634
Phatr3_EG01251.t1	255	58.2335	239	94.3633
Phatr3_Jdraft1548.t1	5466	5267	4.68273	0.0204415
Phatr3_Jdraft289.t1	624	425	1693	91.5896
Phatr3_Jdraft1121.t1	1110	911	0	0
Phatr3_Jdraft206.t1	762	563	389	15.8862
Phatr3_Jdraft297.t1	312	113.011	876.5	178.325
Phatr3_Jdraft1111.t1	876	677	297.5	10.1036
Phatr3_Jdraft1042.t1	342	143	2521	405.335
Phatr3_EG01252.t1	2637	2438	6.80637	0.0641889
Phatr3_Jdraft263.t1	510	311	375.273	27.7438
Phatr3_Jdraft417.t1	948	749	459.861	14.1164
Phatr3_Jdraft1234.t1	2292	2093	5.86032	0.0643769
Phatr3_EG01230.t1	994	795	170.228	4.92314
Phatr3_Jdraft1617.t1	1020	821	393.988	11.0336
Phatr3_EG01232.t1	249	53.2273	0	0
Phatr3_Jdraft1239.t1	2934	2735	18.4902	0.15544
Phatr3_EG01231.t1	543	344	58.6901	3.92269
Phatr3_EG01233.t1	363	164	0	0
Phatr3_Jdraft1241.t1	1629	1430	85	1.36666
Phatr3_Jdraft1240.t1	2436	2237	511	5.2521
Phatr3_Jdraft1618.t1	1005	806	0	0
Phatr3_Jdraft1245.t1	1536	1337	18.6532	0.320775
Phatr3_Jdraft1619.t1	1708	1509	1095.71	16.6949
Phatr3_Jdraft420.t1	4981	4782	3732.78	17.9474
Phatr3_EG01238.t1	348	149	0	0
Phatr3_EG01237.t1	810	611	1	0.0376302
Phatr3_Jdraft1621.t1	1296	1097	262.206	5.49559
Phatr3_EG02418.t1	2760	2561	3.83664	0.0344445
Phatr3_EG01239.t1	357	158	0	0
Phatr3_EG01241.t1	258	60.8345	0	0
Phatr3_EG01240.t1	186	20.1432	0	0
Phatr3_EG02419.t1	954	755	0	0
Phatr3_Jdraft1622.t1	363	164	383.617	53.7814
Phatr3_Jdraft1248.t1	667	468	174.871	8.59111
Phatr3_Jdraft436.t1	975	776	0	0
Phatr3_EG01253.t1	420	221	153	15.9176
Phatr3_Jdraft1259.t1	840	641	666.5	23.9067
Phatr3_Jdraft165.t1	1788	1589	355.5	5.14392
Phatr3_Jdraft1251.t1	1419	1220	463.5	8.7351
Phatr3_Jdraft439.t1	1049	850	0.326666	0.00883616
Phatr3_Jdraft1252.t1	2067	1868	6081.91	74.8585
Phatr3_Jdraft430.t1	990	791	273	7.93532
Phatr3_EG01254.t1	3429	3230	0.685435	0.00487913
Phatr3_EG02341.t1	2148	1949	318	3.7514
Phatr3_Jdraft1249.t1	2289	2090	4.16703	0.0458415
Phatr3_Jdraft313.t1	1029	830	555.5	15.3881
Phatr3_Jdraft1000.t1	2742	2543	950.5	8.59377
Phatr3_Jdraft998.t1	729	530	1397.5	60.6253
Phatr3_Jdraft1265.t1	3424	3225	436.237	3.11007
Phatr3_Jdraft1277.t1	1533	1334	183.761	3.16721
Phatr3_Jdraft1628.t1	1866	1667	813	11.2133
Phatr3_Jdraft453.t1	1413	1214	300	5.68173
Phatr3_Jdraft218.t1	699	500	1384	63.6421
Phatr3_EG01261.t1	1872	1673	5.29607	0.072784
Phatr3_Jdraft1626.t1	978	779	2688	79.3359
Phatr3_Jdraft877.t1	1023	824	1424	39.7339
Phatr3_Jdraft1623.t1	3534	3335	193.648	1.33504
Phatr3_Jdraft1274.t1	759	560	374	15.3554
Phatr3_Jdraft870.t1	1380	1181	2054	39.9879
Phatr3_Jdraft1624.t1	3594	3395	471.59	3.19376
Phatr3_Jdraft462.t1	1989	1790	444.239	5.70613
Phatr3_Jdraft1631.t1	3533	3334	1524.34	10.5122
Phatr3_Jdraft1281.t1	339	140	8	1.31383
Phatr3_Jdraft1284.t1	2484	2285	365.609	3.67882
Phatr3_Jdraft1633.t1	2014	1815	1470	18.6217
Phatr3_Jdraft1280.t1	315	116.007	1	0.198195
Phatr3_EG01244.t1	591	392	0	0
Phatr3_Jdraft1637.t1	4107	3908	128	0.753067
Phatr3_EG01243.t1	183	19.3378	0	0
Phatr3_Jdraft1639.t1	900	701	2721	89.246
Phatr3_Jdraft1291.t1	1059	860	31.2664	0.835906
Phatr3_Jdraft1287.t1	984	785	1059	31.0173
Phatr3_EG02339.t1	5942	5743	965.703	3.86619
Phatr3_Jdraft1638.t1	1647	1448	1849	29.3594
Phatr3_Jdraft1294.t1	900	701	0	0
Phatr3_Jdraft1293.t1	2682	2483	0	0
Phatr3_Jdraft1640.t1	2109	1910	43.3459	0.521786
Phatr3_EG02420.t1	474	275	0	0
Phatr3_Jdraft1292.t1	645	446	6.01302	0.309982
Phatr3_EG02338.t1	4457	4258	112.259	0.60617
Phatr3_EG02337.t1	4457	4258	112.259	0.60617
Phatr3_EG02360.t1	3693	3494	107159	705.157
Phatr3_EG01351.t1	267	68.9638	0	0
Phatr3_Jdraft1682.t1	2784	2585	134.503	1.19632
Phatr3_EG01353.t1	1116	917	640	16.0468
Phatr3_Jdraft1656.t1	4137	3938	1240	7.23976
Phatr3_EG01349.t1	954	755	0	0
Phatr3_Jdraft1317.t1	906	707	875	28.4555
Phatr3_Jdraft1354.t1	3762	3563	6.53143	0.0421474
Phatr3_Jdraft1641.t1	1333	1134	720.074	14.5996
Phatr3_EG02363.t1	2328	2129	2211	23.8776
Phatr3_Jdraft1311.t1	819	620	110	4.07924
Phatr3_Jdraft1668.t1	1389	1190	6	0.115926
Phatr3_Jdraft1316.t1	2223	2024	1916	21.7652
Phatr3_Jdraft1643.t1	2217	2018	785.802	8.95304
Phatr3_Jdraft497.t1	2700	2501	647	5.94797
Phatr3_Jdraft1667.t1	1323	1124	155	3.17062
Phatr3_EG01342.t1	246	50.8321	0	0
Phatr3_Jdraft1662.t1	528	329	540	37.7378
Phatr3_Jdraft1298.t1	5646	5447	9.04971	0.0381993
Phatr3_EG01345.t1	3663	3464	151.189	1.00351
Phatr3_Jdraft1329.t1	2157	1958	135	1.58526
Phatr3_Jdraft1806.t1	1842	1643	232.554	3.25435
Phatr3_Jdraft270.t1	2004	1805	527	6.71292
Phatr3_Jdraft1645.t1	1533	1334	78375	1350.83
Phatr3_EG01348.t1	534	335	119	8.16733
Phatr3_Jdraft116.t1	1764	1565	1198	17.6003
Phatr3_Jdraft1315.t1	1545	1346	151	2.57935
Phatr3_Jdraft1649.t1	1149	950	5247	126.989
Phatr3_Jdraft1655.t1	1610	1411	2302	37.5108
Phatr3_Jdraft1680.t1	2311	2112	224	2.43855
Phatr3_Jdraft1642.t1	1755	1556	334.126	4.93717
Phatr3_EG02358.t1	1833	1634	3575	50.304
Phatr3_Jdraft1650.t1	1137	938	2881	70.6185
Phatr3_EG01340.t1	345	146	91	14.3307
Phatr3_Jdraft1647.t1	2118	1919	63	0.754821
Phatr3_Jdraft1648.t1	2167	1968	4154	48.531
Phatr3_Jdraft474.t1	2175	1976	4731	55.0483
Phatr3_EG02359.t1	2583	2384	7118	68.6483
Phatr3_Jdraft1302.t1	4659	4460	0	0
Phatr3_EG02362.t1	4635	4436	1355	7.02305
Phatr3_EG02361.t1	1899	1700	1680	22.7216
Phatr3_EG01343.t1	3015	2816	560	4.57229
Phatr3_Jdraft1304.t1	474	275	21	1.75576
Phatr3_Jdraft1654.t1	4167	3968	1654	9.58389
Phatr3_EG01341.t1	435	236	0	0
Phatr3_Jdraft477.t1	249	53.2273	1031	445.351
Phatr3_Jdraft1350.t1	1533	1334	411	7.08377
Phatr3_EG01344.t1	1413	1214	0	0
Phatr3_EG01354.t1	2880	2681	7.14667	0.0612894
Phatr3_Jdraft1646.t1	1875	1676	10667.8	146.345
Phatr3_Jdraft706.t1	924	725	1642	52.0731
Phatr3_EG01347.t1	333	134.001	878	150.649
Phatr3_Jdraft1660.t1	1602	1403	28	0.458858
Phatr3_Jdraft1652.t1	5133	4934	1609	7.49782
Phatr3_EG01346.t1	1476	1277	0	0
Phatr3_Jdraft1303.t1	2241	2042	408	4.59391
Phatr3_EG01352.t1	954	755	299	9.10547
Phatr3_Jdraft719.t1	354	155	1405	208.412
Phatr3_Jdraft465.t1	1122	923	194.685	4.84963
Phatr3_Jdraft1331.t1	1857	1658	83	1.15099
Phatr3_EG01350.t1	903	704	962	31.4182
Phatr3_EG01436.t1	309	110.015	781.993	163.429
Phatr3_Jdraft1717.t1	645	446	9884	509.537
Phatr3_EG01438.t1	210	28.6775	0	0
Phatr3_EG01431.t1	648	449	1.0158	0.0520164
Phatr3_Jdraft1724.t1	1977	1778	1295	16.7462
Phatr3_Jdraft1730.t1	2908	2709	1106	9.38695
Phatr3_Jdraft521.t1	1266	1067	2951	63.5891
Phatr3_EG01442.t1	1281	1082	925	19.6559
Phatr3_Jdraft1425.t1	1074	875	197	5.1765
Phatr3_EG01444.t1	198	23.9008	0	0
Phatr3_EG02374.t1	2001	1802	1989	25.378
Phatr3_EG01433.t1	588	389	330	19.5048
Phatr3_EG01443.t1	213	30.0561	0	0
Phatr3_Jdraft1467.t1	1518	1319	9	0.156883
Phatr3_Jdraft1392.t1	1152	953	272	6.56227
Phatr3_Jdraft1748.t1	2410	2211	574	5.969
Phatr3_Jdraft1436.t1	1038	839	92	2.52118
Phatr3_Jdraft542.t1	1155	956	10206	245.457
Phatr3_EG01448.t1	1881	1682	331	4.5246
Phatr3_Jdraft552.t1	2715	2516	1901	17.372
Phatr3_Jdraft1024.t1	1695	1496	567	8.71424
Phatr3_Jdraft1443.t1	1074	875	1213	31.8736
Phatr3_Jdraft1431.t1	3273	3074	1078	8.06293
Phatr3_Jdraft1731.t1	5682	5483	1458	6.11389
Phatr3_Jdraft1478.t1	1659	1460	29	0.456692
Phatr3_Jdraft1423.t1	1335	1136	580	11.7389
Phatr3_Jdraft1697.t1	1311	1112	379	7.83633
Phatr3_EG01432.t1	192	21.9082	0	0
Phatr3_Jdraft292.t1	3624	3425	1909	12.8151
Phatr3_Jdraft1737.t1	1047	848	9683	262.538
Phatr3_Jdraft1464.t1	1065	866	209	5.5489
Phatr3_Jdraft1391.t1	1536	1337	468.947	8.06436
Phatr3_Jdraft1373.t1	699	500	501	23.0381
Phatr3_Jdraft559.t1	1524	1325	997	17.3005
Phatr3_Jdraft1463.t1	969	770	296	8.83851
Phatr3_EG01428.t1	306	107.022	53	11.3863
Phatr3_Jdraft1387.t1	1029	830	329	9.11373
Phatr3_Jdraft1453.t1	3792	3593	219.234	1.4029
Phatr3_Jdraft913.t1	1300	1101	5488	114.605
Phatr3_Jdraft79.t1	1503	1304	578	10.1913
Phatr3_Jdraft1740.t1	2232	2033	1198	13.5487
Phatr3_Jdraft1377.t1	1911	1712	131	1.75932
Phatr3_Jdraft1693.t1	852	653	614	21.6189
Phatr3_Jdraft1444.t1	1014	815	92	2.59542
Phatr3_Jdraft1746.t1	1383	1184	1858	36.0805
Phatr3_Jdraft748.t1	2406	2207	2981	31.0555
Phatr3_Jdraft1732.t1	1452	1253	219.019	4.01892
Phatr3_Jdraft1437.t1	1674	1475	15	0.233818
Phatr3_Jdraft1747.t1	1494	1295	3458	61.3951
Phatr3_EG02375.t1	1620	1421	813	13.1545
Phatr3_Jdraft1695.t1	3033	2834	1014	8.22652
Phatr3_Jdraft509.t1	927	728	497	15.6965
Phatr3_EG01449.t1	333	134.001	2009	344.708
Phatr3_Jdraft1758.t1	2394	2195	6007.81	62.9303
Phatr3_EG01435.t1	1062	863	3.13622	0.0835554
Phatr3_Jdraft1692.t1	944	745	1626	50.1814
Phatr3_Jdraft1441.t1	978	779	56.9805	1.68177
Phatr3_Jdraft1718.t1	1614	1415	820	13.324
Phatr3_Jdraft1714.t1	882	683	583	19.6257
Phatr3_Jdraft561.t1	1209	1010	3924	89.3276
Phatr3_Jdraft1367.t1	738	539	1466	62.535
Phatr3_EG01441.t1	624	425	5	0.270495
Phatr3_Jdraft1756.t1	2067	1868	665.992	8.1973
Phatr3_Jdraft1390.t1	1971	1772	390.053	5.06103
Phatr3_EG01439.t1	216	31.5146	0	0
Phatr3_Jdraft1812.t1	1521	1322	1370	23.8269
Phatr3_Jdraft1735.t1	2700	2501	4698	43.1894
Phatr3_Jdraft144.t1	1293	1094	373	7.83916
Phatr3_Jdraft1691.t1	1308	1109	1136	23.5518
Phatr3_Jdraft765.t1	1428	1229	252	4.7144
Phatr3_Jdraft1372.t1	378	179	266	34.167
Phatr3_Jdraft1734.t1	2251	2052	1213	13.5913
Phatr3_Jdraft1694.t1	1575	1376	311	5.19661
Phatr3_Jdraft1750.t1	1659	1460	1347	21.2126
Phatr3_Jdraft276.t1	1731	1532	370	5.55292
Phatr3_Jdraft52.t1	1851	1652	469	6.52741
Phatr3_Jdraft955.t1	5399	5200	785	3.47092
Phatr3_Jdraft1686.t1	2340	2141	2057	22.09
Phatr3_EG02373.t1	3480	3281	1303	9.13096
Phatr3_EG01450.t1	261	63.4937	0	0
Phatr3_EG01429.t1	600	401	281.267	16.127
Phatr3_Jdraft174.t1	1896	1697	612	8.29178
Phatr3_Jdraft1723.t1	960	761	373	11.2694
Phatr3_Jdraft741.t1	1680	1481	671	10.4171
Phatr3_EG01447.t1	621	422	6	0.326902
Phatr3_Jdraft1689.t1	2196	1997	23406	269.48
Phatr3_EG01445.t1	324	125.002	0	0
Phatr3_Jdraft1472.t1	759	560	143	5.87119
Phatr3_Jdraft1749.t1	1902	1703	870	11.7458
Phatr3_EG01430.t1	456	257	0	0
Phatr3_Jdraft224.t1	915	716	149	4.78466
Phatr3_Jdraft1418.t1	1359	1160	379	7.51207
Phatr3_EG01451.t1	925	726	332	10.5143
Phatr3_EG01440.t1	426	227	78	7.90036
Phatr3_Jdraft1438.t1	2346	2147	2	0.0214179
Phatr3_Jdraft1384.t1	1032	833	446	12.3103
Phatr3_Jdraft1374.t1	1911	1712	251	3.37092
Phatr3_Jdraft1023.t1	966	767	9877	296.079
Phatr3_EG02422.t1	3474	3275	2790	19.5871
Phatr3_EG01434.t1	210	28.6775	0	0
Phatr3_Jdraft1393.t1	1476	1277	54	0.972257
Phatr3_Jdraft1820.t1	1108	909	159	4.02172
Phatr3_Jdraft1725.t1	978	779	2853	84.2059
Phatr3_Jdraft1366.t1	591	392	267	15.6604
Phatr3_EG01437.t1	369	170	0	0
Phatr3_Jdraft1400.t1	1974	1775	1116	14.4559
Phatr3_EG02110.t1	3333	3134	3378	24.7821
Phatr3_Jdraft1396.t1	699	500	567	26.073
Phatr3_Jdraft1684.t1	1863	1664	460	6.35598
Phatr3_Jdraft1435.t1	1215	1016	169	3.82447
Phatr3_Jdraft1380.t1	909	710	514	16.645
Phatr3_Jdraft1398.t1	1431	1232	4	0.0746496
Phatr3_Jdraft1446.t1	2112	1913	536	6.44211
Phatr3_Jdraft780.t1	1707	1508	266	4.05563
Phatr3_Jdraft1704.t1	372	173	3049	405.219
Phatr3_Jdraft1757.t1	1068	869	2195.09	58.0778
Phatr3_Jdraft1699.t1	1546	1347	5101	87.0695
Phatr3_Jdraft920.t1	1791	1592	268	3.87053
Phatr3_Jdraft1025.t1	1254	1055	321	6.99569
Phatr3_Jdraft1395.t1	723	524	185	8.11743
Phatr3_Jdraft590.t1	1122	923	128.315	3.19635
Phatr3_EG01262.t1	324	125.002	84.0575	15.461
Phatr3_Jdraft1488.t1	5616	5417	1.67575e-07	7.1126e-10
Phatr3_Jdraft1759.t1	396	197	158.104	18.4524
Phatr3_EG01265.t1	306	107.022	0.191088	0.0410524
Phatr3_EG02343.t1	2967	2768	215.497	1.79
Phatr3_Jdraft1484.t1	2094	1895	0	0
Phatr3_Jdraft1481.t1	1626	1427	40	0.644487
Phatr3_EG01263.t1	228	38.1945	0	0
Phatr3_EG01266.t1	2475	2276	63.5109	0.641585
Phatr3_Jdraft1483.t1	5616	5417	51.8512	0.220079
Phatr3_EG01264.t1	648	449	8	0.409658
Phatr3_Jdraft1480.t1	1062	863	119.047	3.17166
Phatr3_Jdraft1479.t1	1596	1397	11	0.18104
Phatr3_EG01255.t1	1038	839	0.914339	0.0250567
Phatr3_EG01258.t1	1359	1160	0	0
Phatr3_EG01259.t1	2847	2648	8.05347	0.0699267
Phatr3_EG01256.t1	747	548	1113.76	46.7295
Phatr3_Jdraft1491.t1	322	123.003	4.87982	0.912151
Phatr3_Jdraft1760.t1	1398	1199	85.2681	1.63511
Phatr3_EG01260.t1	855	656	0	0
Phatr3_EG01257.t1	2637	2438	0	0
Phatr3_Jdraft1761.t1	1362	1163	2053.31	40.5933
Phatr3_Jdraft1762.t1	5892	5693	1579.19	6.37782
Phatr3_Jdraft1493.t1	2320	2121	791.179	8.57655
Phatr3_Jdraft1498.t1	1041	842	1249.96	34.1321
Phatr3_Jdraft598.t1	993	794	202.821	5.87313
Phatr3_Jdraft1500.t1	4044	3845	151.482	0.905819
Phatr3_EG02070.t1	1443	1244	0	0
Phatr3_Jdraft1763.t1	2433	2234	893	9.19066
Phatr3_EG01245.t1	1815	1616	11.2229	0.159677
Phatr3_EG01246.t1	432	233	0	0
Phatr3_Jdraft1499.t1	1215	1016	311	7.03793
Phatr3_EG02069.t1	2220	2021	0.294856	0.00335445
Phatr3_Jdraft1764.t1	2197	1998	1231.06	14.1665
Phatr3_EG01221.t1	204	26.1481	28.9849	25.4865
Phatr3_Jdraft1504.t1	927	728	7.84366	0.247723
Phatr3_Jdraft1505.t1	1386	1187	0	0
Phatr3_EG01272.t1	1413	1214	0	0
Phatr3_Jdraft1768.t1	3810	3611	101.002	0.643104
Phatr3_EG01273.t1	1266	1067	810.212	17.4587
Phatr3_Jdraft231.t1	1254	1055	625	13.6209
Phatr3_EG01271.t1	4320	4121	290.257	1.61941
Phatr3_Jdraft1767.t1	3676	3477	836.788	5.53336
Phatr3_Jdraft1502.t1	1809	1610	0	0
Phatr3_Jdraft1766.t1	1123	924	1028.59	25.5946
Phatr3_Jdraft1769.t1	2829	2630	496.838	4.34347
Phatr3_Jdraft1512.t1	609	410	500.367	28.0597
Phatr3_Jdraft1513.t1	930	731	0	0
Phatr3_EG01228.t1	481	282	135.617	11.0572
Phatr3_Jdraft1549.t1	1074	875	9	0.23649
Phatr3_Jdraft1772.t1	963	764	71.157	2.14142
Phatr3_Jdraft1771.t1	525	326	374	26.3774
Phatr3_Jdraft1770.t1	1143	944	656.641	15.9932
Phatr3_Jdraft1517.t1	678	479	2.07983	0.099832
Phatr3_Jdraft1518.t1	980	781	428	12.6
Phatr3_Jdraft972.t1	1832	1633	2539.92	35.7612
Phatr3_Jdraft1519.t1	1179	980	161.985	3.80038
Phatr3_Jdraft308.t1	2863	2664	19129.5	165.1
Phatr3_Jdraft1525.t1	492	293	27.6959	2.17333
Phatr3_Jdraft1524.t1	561	362	1.30806	0.08308
Phatr3_Jdraft609.t1	413	214	256	27.5045
Phatr3_Jdraft1777.t1	2181	1982	153.397	1.77947
Phatr3_Jdraft1526.t1	573	374	764.278	46.9849
Phatr3_Jdraft1528.t1	3015	2816	1211	9.88757
Phatr3_Jdraft1534.t1	934	735	346.097	10.8265
Phatr3_Jdraft1869.t1	663	464	5079.99	251.723
Phatr3_Jdraft1870.t1	843	644	2684.08	95.8269
Phatr3_Jdraft1535.t1	600	401	6.23722	0.357623
Phatr3_Jdraft976.t1	870	671	323.923	11.0994
Phatr3_EG01223.t1	525	326	239.4	16.8843
Phatr3_EG01222.t1	396	197	1113	129.899
Phatr3_Jdraft1537.t1	633	434	115.294	6.10796
Phatr3_EG02423.t1	570	371	32.4033	2.00814
Phatr3_EG02424.t1	2880	2681	258.061	2.21312
Phatr3_EG01229.t1	501	302	46	3.5021
Phatr3_Jdraft1125.t1	735	536	1336.71	57.3389
Phatr3_EG02425.t1	2328	2129	332	3.58542
Phatr3_Jdraft1784.t1	2203	2004	423	4.85312
Phatr3_Jdraft1539.t1	1068	869	181.99	4.81512
Phatr3_Jdraft1540.t1	738	539	191	8.14747
Phatr3_EG02426.t1	399	200	0	0
Phatr3_EG01220.t1	261	63.4937	0	0
Phatr3_Jdraft1786.t1	575	376	124.753	7.62853
Phatr3_Jdraft611.t1	792	593	872	33.8096
Phatr3_Jdraft251.t1	828	629	584.363	21.3604
Phatr3_Jdraft1128.t1	1718	1519	192.345	2.9114
Phatr3_EG01226.t1	491	292	40.7474	3.20845
Phatr3_Jdraft1127.t1	1599	1400	0	0
Phatr3_Jdraft1129.t1	711	512	100.581	4.51673
Phatr3_Jdraft1556.t1	1125	926	396.268	9.83913
Phatr3_EG01270.t1	600	401	57.5	3.29687
Phatr3_EG01268.t1	3238	3039	34.8822	0.263907
Phatr3_Jdraft1147.t1	1188	989	0	0
Phatr3_Jdraft348.t1	3660	3461	714.072	4.74371
Phatr3_Jdraft295.t1	933	734	550.166	17.2336
Phatr3_Jdraft1563.t1	2682	2483	243.132	2.25135
Phatr3_Jdraft1143.t1	594	395	349.408	20.3382
Phatr3_Jdraft1828.t1	1902	1703	1544.89	20.8575
Phatr3_Jdraft1555.t1	1458	1259	231.411	4.22608
Phatr3_Jdraft636.t1	1551	1352	39.7902	0.676672
Phatr3_Jdraft1135.t1	1029	830	62.6087	1.73434
Phatr3_Jdraft626.t1	1371	1172	1189.95	23.3442
Phatr3_EG01267.t1	1646	1447	138.331	2.19801
Phatr3_EG01269.t1	318	119.005	10.5	2.02863
Phatr3_Jdraft1559.t1	1740	1541	52.7646	0.78726
Phatr3_Jdraft1554.t1	2674	2475	1729.82	16.0696
Phatr3_Jdraft1553.t1	5475	5276	0	0
Phatr3_Jdraft1568.t1	1976	1777	497.11	6.43196
Phatr3_Jdraft1162.t1	957	758	501.212	15.203
Phatr3_Jdraft1567.t1	1491	1292	36.6199	0.651678
Phatr3_Jdraft1155.t1	855	656	94.6562	3.3176
Phatr3_Jdraft1566.t1	2007	1808	1259.79	16.0206
Phatr3_EG01247.t1	315	116.007	0	0
Phatr3_Jdraft1151.t1	1787	1588	0	0
Phatr3_Jdraft1160.t1	558	359	154.513	9.89578
Phatr3_Jdraft358.t1	720	521	1217	53.707
Phatr3_Jdraft1152.t1	843	644	0	0
Phatr3_Jdraft1570.t1	1464	1265	0	0
Phatr3_Jdraft1569.t1	1974	1775	488.21	6.32393
Phatr3_Jdraft356.t1	1167	968	12	0.285026
Phatr3_J36570.t1	1419	1220	168	3.16612
Phatr3_J13158.t1	546	347	566	37.5029
Phatr3_J36641.t1	795	596	2287	88.2263
Phatr3_EG02291.t1	2004	1805	1126	14.343
Phatr3_J36555.t1	627	428	1185	63.658
Phatr3_J1196.t1	2076	1877	133	1.62917
Phatr3_J13119.t1	921	722	406.227	12.9363
Phatr3_J46460.t1	4369	4170	1398	7.70814
Phatr3_J36358.t1	1065	866	511.517	13.5806
Phatr3_EG00726.t1	1794	1595	706	10.1771
Phatr3_J46556.t1	1051	852	704	18.9981
Phatr3_EG00718.t1	2136	1937	2034	24.1435
Phatr3_J46406.t1	1458	1259	3153	57.5806
Phatr3_J46348.t1	1212	1013	41	0.930578
Phatr3_J20857.t1	2222	2023	4658	52.9397
Phatr3_J5288.t1	1056	857	719	19.2897
Phatr3_J46446.t1	1959	1760	1124	14.6836
Phatr3_J46580.t1	456	257	29	2.59444
Phatr3_J46595.t1	1443	1244	2595	47.9618
Phatr3_J6732.t1	1389	1190	1139	22.0067
Phatr3_J36301.t1	987	788	539	15.7268
Phatr3_J36403.t1	624	425	416	22.5052
Phatr3_EG00763.t1	669	470	0	0
Phatr3_J46392.t1	1002	803	405.429	11.6085
Phatr3_J13073.t1	885	686	3941	132.087
Phatr3_J46356.t1	3846	3647	1399	8.81983
